departure_date,booking_date,cum_bookings
7/11/2012,6/11/2012,32
7/11/2012,6/12/2012,33
7/11/2012,6/13/2012,46
7/11/2012,6/14/2012,51
7/11/2012,6/15/2012,57
7/11/2012,6/16/2012,59
7/11/2012,6/17/2012,59
7/11/2012,6/18/2012,70
7/11/2012,6/19/2012,84
7/11/2012,6/20/2012,89
7/11/2012,6/21/2012,97
7/11/2012,6/22/2012,112
7/11/2012,6/23/2012,112
7/11/2012,6/24/2012,118
7/11/2012,6/25/2012,132
7/11/2012,6/26/2012,151
7/11/2012,6/27/2012,181
7/11/2012,6/28/2012,202
7/11/2012,6/29/2012,221
7/11/2012,6/30/2012,228
7/11/2012,7/1/2012,233
7/11/2012,7/2/2012,265
7/11/2012,7/3/2012,299
7/11/2012,7/4/2012,310
7/11/2012,7/5/2012,365
7/11/2012,7/6/2012,413
7/11/2012,7/7/2012,422
7/11/2012,7/8/2012,446
7/11/2012,7/9/2012,520
7/11/2012,7/10/2012,545
7/11/2012,7/11/2012,562
7/12/2012,5/13/2012,0
7/12/2012,5/14/2012,0
7/12/2012,5/15/2012,0
7/12/2012,5/16/2012,0
7/12/2012,5/17/2012,0
7/12/2012,5/18/2012,3
7/12/2012,5/19/2012,6
7/12/2012,5/20/2012,6
7/12/2012,5/21/2012,6
7/12/2012,5/22/2012,7
7/12/2012,5/23/2012,7
7/12/2012,5/24/2012,8
7/12/2012,5/25/2012,8
7/12/2012,5/26/2012,8
7/12/2012,5/27/2012,8
7/12/2012,5/28/2012,8
7/12/2012,5/29/2012,12
7/12/2012,5/30/2012,17
7/12/2012,5/31/2012,17
7/12/2012,6/1/2012,18
7/12/2012,6/2/2012,18
7/12/2012,6/3/2012,20
7/12/2012,6/4/2012,21
7/12/2012,6/5/2012,31
7/12/2012,6/6/2012,31
7/12/2012,6/7/2012,31
7/12/2012,6/8/2012,31
7/12/2012,6/9/2012,31
7/12/2012,6/10/2012,33
7/12/2012,6/11/2012,36
7/12/2012,6/12/2012,38
7/12/2012,6/13/2012,48
7/12/2012,6/14/2012,54
7/12/2012,6/15/2012,57
7/12/2012,6/16/2012,59
7/12/2012,6/17/2012,59
7/12/2012,6/18/2012,70
7/12/2012,6/19/2012,87
7/12/2012,6/20/2012,89
7/12/2012,6/21/2012,98
7/12/2012,6/22/2012,100
7/12/2012,6/23/2012,103
7/12/2012,6/24/2012,103
7/12/2012,6/25/2012,106
7/12/2012,6/26/2012,117
7/12/2012,6/27/2012,128
7/12/2012,6/28/2012,138
7/12/2012,6/29/2012,144
7/12/2012,6/30/2012,150
7/12/2012,7/1/2012,152
7/12/2012,7/2/2012,166
7/12/2012,7/3/2012,180
7/12/2012,7/4/2012,190
7/12/2012,7/5/2012,237
7/12/2012,7/6/2012,268
7/12/2012,7/7/2012,282
7/12/2012,7/8/2012,295
7/12/2012,7/9/2012,332
7/12/2012,7/10/2012,349
7/12/2012,7/11/2012,363
7/12/2012,7/12/2012,426
7/13/2012,5/14/2012,0
7/13/2012,5/15/2012,0
7/13/2012,5/16/2012,0
7/13/2012,5/17/2012,2
7/13/2012,5/18/2012,2
7/13/2012,5/19/2012,6
7/13/2012,5/20/2012,6
7/13/2012,5/21/2012,6
7/13/2012,5/22/2012,7
7/13/2012,5/23/2012,7
7/13/2012,5/24/2012,8
7/13/2012,5/25/2012,8
7/13/2012,5/26/2012,8
7/13/2012,5/27/2012,8
7/13/2012,5/28/2012,8
7/13/2012,5/29/2012,12
7/13/2012,5/30/2012,16
7/13/2012,5/31/2012,16
7/13/2012,6/1/2012,18
7/13/2012,6/2/2012,18
7/13/2012,6/3/2012,20
7/13/2012,6/4/2012,21
7/13/2012,6/5/2012,30
7/13/2012,6/6/2012,31
7/13/2012,6/7/2012,33
7/13/2012,6/8/2012,33
7/13/2012,6/9/2012,33
7/13/2012,6/10/2012,38
7/13/2012,6/11/2012,39
7/13/2012,6/12/2012,41
7/13/2012,6/13/2012,41
7/13/2012,6/14/2012,43
7/13/2012,6/15/2012,46
7/13/2012,6/16/2012,47
7/13/2012,6/17/2012,47
7/13/2012,6/18/2012,58
7/13/2012,6/19/2012,66
7/13/2012,6/20/2012,70
7/13/2012,6/21/2012,73
7/13/2012,6/22/2012,76
7/13/2012,6/23/2012,81
7/13/2012,6/24/2012,81
7/13/2012,6/25/2012,83
7/13/2012,6/26/2012,88
7/13/2012,6/27/2012,97
7/13/2012,6/28/2012,99
7/13/2012,6/29/2012,100
7/13/2012,6/30/2012,102
7/13/2012,7/1/2012,103
7/13/2012,7/2/2012,111
7/13/2012,7/3/2012,123
7/13/2012,7/4/2012,124
7/13/2012,7/5/2012,129
7/13/2012,7/6/2012,145
7/13/2012,7/7/2012,152
7/13/2012,7/8/2012,156
7/13/2012,7/9/2012,172
7/13/2012,7/10/2012,191
7/13/2012,7/11/2012,204
7/13/2012,7/12/2012,244
7/13/2012,7/13/2012,315
7/14/2012,5/15/2012,0
7/14/2012,5/16/2012,0
7/14/2012,5/17/2012,2
7/14/2012,5/18/2012,3
7/14/2012,5/19/2012,7
7/14/2012,5/20/2012,7
7/14/2012,5/21/2012,7
7/14/2012,5/22/2012,8
7/14/2012,5/23/2012,8
7/14/2012,5/24/2012,11
7/14/2012,5/25/2012,11
7/14/2012,5/26/2012,11
7/14/2012,5/27/2012,11
7/14/2012,5/28/2012,11
7/14/2012,5/29/2012,14
7/14/2012,5/30/2012,17
7/14/2012,5/31/2012,17
7/14/2012,6/1/2012,19
7/14/2012,6/2/2012,19
7/14/2012,6/3/2012,21
7/14/2012,6/4/2012,21
7/14/2012,6/5/2012,23
7/14/2012,6/6/2012,23
7/14/2012,6/7/2012,27
7/14/2012,6/8/2012,27
7/14/2012,6/9/2012,33
7/14/2012,6/10/2012,35
7/14/2012,6/11/2012,43
7/14/2012,6/12/2012,45
7/14/2012,6/13/2012,45
7/14/2012,6/14/2012,47
7/14/2012,6/15/2012,50
7/14/2012,6/16/2012,51
7/14/2012,6/17/2012,51
7/14/2012,6/18/2012,59
7/14/2012,6/19/2012,67
7/14/2012,6/20/2012,71
7/14/2012,6/21/2012,77
7/14/2012,6/22/2012,79
7/14/2012,6/23/2012,87
7/14/2012,6/24/2012,88
7/14/2012,6/25/2012,90
7/14/2012,6/26/2012,95
7/14/2012,6/27/2012,104
7/14/2012,6/28/2012,104
7/14/2012,6/29/2012,108
7/14/2012,6/30/2012,108
7/14/2012,7/1/2012,110
7/14/2012,7/2/2012,117
7/14/2012,7/3/2012,126
7/14/2012,7/4/2012,127
7/14/2012,7/5/2012,130
7/14/2012,7/6/2012,137
7/14/2012,7/7/2012,144
7/14/2012,7/8/2012,148
7/14/2012,7/9/2012,160
7/14/2012,7/10/2012,175
7/14/2012,7/11/2012,188
7/14/2012,7/12/2012,211
7/14/2012,7/13/2012,239
7/14/2012,7/14/2012,260
7/15/2012,5/16/2012,0
7/15/2012,5/17/2012,2
7/15/2012,5/18/2012,2
7/15/2012,5/19/2012,6
7/15/2012,5/20/2012,6
7/15/2012,5/21/2012,6
7/15/2012,5/22/2012,7
7/15/2012,5/23/2012,9
7/15/2012,5/24/2012,9
7/15/2012,5/25/2012,12
7/15/2012,5/26/2012,14
7/15/2012,5/27/2012,14
7/15/2012,5/28/2012,14
7/15/2012,5/29/2012,17
7/15/2012,5/30/2012,18
7/15/2012,5/31/2012,18
7/15/2012,6/1/2012,19
7/15/2012,6/2/2012,19
7/15/2012,6/3/2012,19
7/15/2012,6/4/2012,20
7/15/2012,6/5/2012,20
7/15/2012,6/6/2012,20
7/15/2012,6/7/2012,22
7/15/2012,6/8/2012,22
7/15/2012,6/9/2012,22
7/15/2012,6/10/2012,22
7/15/2012,6/11/2012,25
7/15/2012,6/12/2012,29
7/15/2012,6/13/2012,29
7/15/2012,6/14/2012,29
7/15/2012,6/15/2012,31
7/15/2012,6/16/2012,31
7/15/2012,6/17/2012,31
7/15/2012,6/18/2012,34
7/15/2012,6/19/2012,43
7/15/2012,6/20/2012,44
7/15/2012,6/21/2012,46
7/15/2012,6/22/2012,69
7/15/2012,6/23/2012,72
7/15/2012,6/24/2012,72
7/15/2012,6/25/2012,76
7/15/2012,6/26/2012,81
7/15/2012,6/27/2012,89
7/15/2012,6/28/2012,99
7/15/2012,6/29/2012,109
7/15/2012,6/30/2012,109
7/15/2012,7/1/2012,110
7/15/2012,7/2/2012,122
7/15/2012,7/3/2012,144
7/15/2012,7/4/2012,146
7/15/2012,7/5/2012,154
7/15/2012,7/6/2012,165
7/15/2012,7/7/2012,169
7/15/2012,7/8/2012,174
7/15/2012,7/9/2012,197
7/15/2012,7/10/2012,217
7/15/2012,7/11/2012,231
7/15/2012,7/12/2012,242
7/15/2012,7/13/2012,253
7/15/2012,7/14/2012,267
7/15/2012,7/15/2012,304
7/16/2012,5/17/2012,2
7/16/2012,5/18/2012,2
7/16/2012,5/19/2012,5
7/16/2012,5/20/2012,5
7/16/2012,5/21/2012,5
7/16/2012,5/22/2012,8
7/16/2012,5/23/2012,10
7/16/2012,5/24/2012,10
7/16/2012,5/25/2012,13
7/16/2012,5/26/2012,15
7/16/2012,5/27/2012,15
7/16/2012,5/28/2012,15
7/16/2012,5/29/2012,20
7/16/2012,5/30/2012,21
7/16/2012,5/31/2012,21
7/16/2012,6/1/2012,22
7/16/2012,6/2/2012,22
7/16/2012,6/3/2012,22
7/16/2012,6/4/2012,23
7/16/2012,6/5/2012,25
7/16/2012,6/6/2012,25
7/16/2012,6/7/2012,25
7/16/2012,6/8/2012,25
7/16/2012,6/9/2012,25
7/16/2012,6/10/2012,25
7/16/2012,6/11/2012,28
7/16/2012,6/12/2012,38
7/16/2012,6/13/2012,38
7/16/2012,6/14/2012,45
7/16/2012,6/15/2012,48
7/16/2012,6/16/2012,48
7/16/2012,6/17/2012,48
7/16/2012,6/18/2012,51
7/16/2012,6/19/2012,60
7/16/2012,6/20/2012,63
7/16/2012,6/21/2012,69
7/16/2012,6/22/2012,92
7/16/2012,6/23/2012,94
7/16/2012,6/24/2012,94
7/16/2012,6/25/2012,100
7/16/2012,6/26/2012,109
7/16/2012,6/27/2012,127
7/16/2012,6/28/2012,142
7/16/2012,6/29/2012,162
7/16/2012,6/30/2012,162
7/16/2012,7/1/2012,167
7/16/2012,7/2/2012,183
7/16/2012,7/3/2012,201
7/16/2012,7/4/2012,203
7/16/2012,7/5/2012,217
7/16/2012,7/6/2012,235
7/16/2012,7/7/2012,240
7/16/2012,7/8/2012,247
7/16/2012,7/9/2012,301
7/16/2012,7/10/2012,314
7/16/2012,7/11/2012,345
7/16/2012,7/12/2012,358
7/16/2012,7/13/2012,374
7/16/2012,7/14/2012,381
7/16/2012,7/15/2012,393
7/16/2012,7/16/2012,402
7/17/2012,5/18/2012,0
7/17/2012,5/19/2012,3
7/17/2012,5/20/2012,3
7/17/2012,5/21/2012,3
7/17/2012,5/22/2012,5
7/17/2012,5/23/2012,7
7/17/2012,5/24/2012,7
7/17/2012,5/25/2012,10
7/17/2012,5/26/2012,12
7/17/2012,5/27/2012,12
7/17/2012,5/28/2012,12
7/17/2012,5/29/2012,15
7/17/2012,5/30/2012,15
7/17/2012,5/31/2012,17
7/17/2012,6/1/2012,18
7/17/2012,6/2/2012,18
7/17/2012,6/3/2012,18
7/17/2012,6/4/2012,19
7/17/2012,6/5/2012,21
7/17/2012,6/6/2012,21
7/17/2012,6/7/2012,23
7/17/2012,6/8/2012,24
7/17/2012,6/9/2012,24
7/17/2012,6/10/2012,24
7/17/2012,6/11/2012,27
7/17/2012,6/12/2012,37
7/17/2012,6/13/2012,38
7/17/2012,6/14/2012,45
7/17/2012,6/15/2012,49
7/17/2012,6/16/2012,49
7/17/2012,6/17/2012,50
7/17/2012,6/18/2012,56
7/17/2012,6/19/2012,66
7/17/2012,6/20/2012,69
7/17/2012,6/21/2012,77
7/17/2012,6/22/2012,102
7/17/2012,6/23/2012,107
7/17/2012,6/24/2012,109
7/17/2012,6/25/2012,116
7/17/2012,6/26/2012,125
7/17/2012,6/27/2012,144
7/17/2012,6/28/2012,159
7/17/2012,6/29/2012,183
7/17/2012,6/30/2012,185
7/17/2012,7/1/2012,188
7/17/2012,7/2/2012,210
7/17/2012,7/3/2012,233
7/17/2012,7/4/2012,237
7/17/2012,7/5/2012,251
7/17/2012,7/6/2012,272
7/17/2012,7/7/2012,277
7/17/2012,7/8/2012,284
7/17/2012,7/9/2012,322
7/17/2012,7/10/2012,336
7/17/2012,7/11/2012,363
7/17/2012,7/12/2012,371
7/17/2012,7/13/2012,382
7/17/2012,7/14/2012,385
7/17/2012,7/15/2012,393
7/17/2012,7/16/2012,400
7/17/2012,7/17/2012,415
7/18/2012,5/19/2012,0
7/18/2012,5/20/2012,0
7/18/2012,5/21/2012,0
7/18/2012,5/22/2012,3
7/18/2012,5/23/2012,19
7/18/2012,5/24/2012,19
7/18/2012,5/25/2012,22
7/18/2012,5/26/2012,24
7/18/2012,5/27/2012,24
7/18/2012,5/28/2012,24
7/18/2012,5/29/2012,27
7/18/2012,5/30/2012,27
7/18/2012,5/31/2012,29
7/18/2012,6/1/2012,30
7/18/2012,6/2/2012,30
7/18/2012,6/3/2012,30
7/18/2012,6/4/2012,31
7/18/2012,6/5/2012,33
7/18/2012,6/6/2012,33
7/18/2012,6/7/2012,35
7/18/2012,6/8/2012,35
7/18/2012,6/9/2012,36
7/18/2012,6/10/2012,36
7/18/2012,6/11/2012,39
7/18/2012,6/12/2012,51
7/18/2012,6/13/2012,53
7/18/2012,6/14/2012,60
7/18/2012,6/15/2012,64
7/18/2012,6/16/2012,65
7/18/2012,6/17/2012,66
7/18/2012,6/18/2012,70
7/18/2012,6/19/2012,78
7/18/2012,6/20/2012,81
7/18/2012,6/21/2012,90
7/18/2012,6/22/2012,97
7/18/2012,6/23/2012,101
7/18/2012,6/24/2012,103
7/18/2012,6/25/2012,110
7/18/2012,6/26/2012,114
7/18/2012,6/27/2012,134
7/18/2012,6/28/2012,146
7/18/2012,6/29/2012,166
7/18/2012,6/30/2012,168
7/18/2012,7/1/2012,170
7/18/2012,7/2/2012,191
7/18/2012,7/3/2012,210
7/18/2012,7/4/2012,214
7/18/2012,7/5/2012,229
7/18/2012,7/6/2012,256
7/18/2012,7/7/2012,261
7/18/2012,7/8/2012,266
7/18/2012,7/9/2012,300
7/18/2012,7/10/2012,319
7/18/2012,7/11/2012,362
7/18/2012,7/12/2012,382
7/18/2012,7/13/2012,404
7/18/2012,7/14/2012,407
7/18/2012,7/15/2012,417
7/18/2012,7/16/2012,453
7/18/2012,7/17/2012,470
7/18/2012,7/18/2012,512
7/19/2012,5/20/2012,0
7/19/2012,5/21/2012,0
7/19/2012,5/22/2012,2
7/19/2012,5/23/2012,5
7/19/2012,5/24/2012,5
7/19/2012,5/25/2012,8
7/19/2012,5/26/2012,10
7/19/2012,5/27/2012,10
7/19/2012,5/28/2012,10
7/19/2012,5/29/2012,11
7/19/2012,5/30/2012,11
7/19/2012,5/31/2012,11
7/19/2012,6/1/2012,12
7/19/2012,6/2/2012,12
7/19/2012,6/3/2012,12
7/19/2012,6/4/2012,13
7/19/2012,6/5/2012,17
7/19/2012,6/6/2012,17
7/19/2012,6/7/2012,17
7/19/2012,6/8/2012,18
7/19/2012,6/9/2012,18
7/19/2012,6/10/2012,18
7/19/2012,6/11/2012,20
7/19/2012,6/12/2012,26
7/19/2012,6/13/2012,26
7/19/2012,6/14/2012,29
7/19/2012,6/15/2012,33
7/19/2012,6/16/2012,33
7/19/2012,6/17/2012,33
7/19/2012,6/18/2012,35
7/19/2012,6/19/2012,39
7/19/2012,6/20/2012,42
7/19/2012,6/21/2012,46
7/19/2012,6/22/2012,46
7/19/2012,6/23/2012,50
7/19/2012,6/24/2012,52
7/19/2012,6/25/2012,54
7/19/2012,6/26/2012,57
7/19/2012,6/27/2012,65
7/19/2012,6/28/2012,76
7/19/2012,6/29/2012,91
7/19/2012,6/30/2012,93
7/19/2012,7/1/2012,94
7/19/2012,7/2/2012,106
7/19/2012,7/3/2012,114
7/19/2012,7/4/2012,115
7/19/2012,7/5/2012,125
7/19/2012,7/6/2012,132
7/19/2012,7/7/2012,135
7/19/2012,7/8/2012,137
7/19/2012,7/9/2012,155
7/19/2012,7/10/2012,169
7/19/2012,7/11/2012,188
7/19/2012,7/12/2012,196
7/19/2012,7/13/2012,211
7/19/2012,7/14/2012,213
7/19/2012,7/15/2012,224
7/19/2012,7/16/2012,235
7/19/2012,7/17/2012,253
7/19/2012,7/18/2012,269
7/19/2012,7/19/2012,310
7/20/2012,5/21/2012,0
7/20/2012,5/22/2012,0
7/20/2012,5/23/2012,1
7/20/2012,5/24/2012,1
7/20/2012,5/25/2012,1
7/20/2012,5/26/2012,1
7/20/2012,5/27/2012,1
7/20/2012,5/28/2012,1
7/20/2012,5/29/2012,1
7/20/2012,5/30/2012,1
7/20/2012,5/31/2012,1
7/20/2012,6/1/2012,1
7/20/2012,6/2/2012,1
7/20/2012,6/3/2012,1
7/20/2012,6/4/2012,2
7/20/2012,6/5/2012,4
7/20/2012,6/6/2012,4
7/20/2012,6/7/2012,4
7/20/2012,6/8/2012,5
7/20/2012,6/9/2012,5
7/20/2012,6/10/2012,5
7/20/2012,6/11/2012,6
7/20/2012,6/12/2012,9
7/20/2012,6/13/2012,9
7/20/2012,6/14/2012,9
7/20/2012,6/15/2012,9
7/20/2012,6/16/2012,9
7/20/2012,6/17/2012,9
7/20/2012,6/18/2012,9
7/20/2012,6/19/2012,9
7/20/2012,6/20/2012,9
7/20/2012,6/21/2012,9
7/20/2012,6/22/2012,9
7/20/2012,6/23/2012,9
7/20/2012,6/24/2012,9
7/20/2012,6/25/2012,9
7/20/2012,6/26/2012,12
7/20/2012,6/27/2012,15
7/20/2012,6/28/2012,20
7/20/2012,6/29/2012,25
7/20/2012,6/30/2012,27
7/20/2012,7/1/2012,27
7/20/2012,7/2/2012,31
7/20/2012,7/3/2012,31
7/20/2012,7/4/2012,35
7/20/2012,7/5/2012,38
7/20/2012,7/6/2012,41
7/20/2012,7/7/2012,41
7/20/2012,7/8/2012,47
7/20/2012,7/9/2012,52
7/20/2012,7/10/2012,56
7/20/2012,7/11/2012,64
7/20/2012,7/12/2012,67
7/20/2012,7/13/2012,75
7/20/2012,7/14/2012,75
7/20/2012,7/15/2012,79
7/20/2012,7/16/2012,83
7/20/2012,7/17/2012,94
7/20/2012,7/18/2012,99
7/20/2012,7/19/2012,105
7/20/2012,7/20/2012,127
7/21/2012,5/22/2012,0
7/21/2012,5/23/2012,1
7/21/2012,5/24/2012,1
7/21/2012,5/25/2012,1
7/21/2012,5/26/2012,1
7/21/2012,5/27/2012,1
7/21/2012,5/28/2012,1
7/21/2012,5/29/2012,1
7/21/2012,5/30/2012,1
7/21/2012,5/31/2012,1
7/21/2012,6/1/2012,1
7/21/2012,6/2/2012,1
7/21/2012,6/3/2012,1
7/21/2012,6/4/2012,2
7/21/2012,6/5/2012,4
7/21/2012,6/6/2012,4
7/21/2012,6/7/2012,4
7/21/2012,6/8/2012,4
7/21/2012,6/9/2012,4
7/21/2012,6/10/2012,4
7/21/2012,6/11/2012,5
7/21/2012,6/12/2012,6
7/21/2012,6/13/2012,6
7/21/2012,6/14/2012,6
7/21/2012,6/15/2012,6
7/21/2012,6/16/2012,6
7/21/2012,6/17/2012,6
7/21/2012,6/18/2012,6
7/21/2012,6/19/2012,6
7/21/2012,6/20/2012,6
7/21/2012,6/21/2012,7
7/21/2012,6/22/2012,7
7/21/2012,6/23/2012,9
7/21/2012,6/24/2012,9
7/21/2012,6/25/2012,9
7/21/2012,6/26/2012,12
7/21/2012,6/27/2012,16
7/21/2012,6/28/2012,19
7/21/2012,6/29/2012,24
7/21/2012,6/30/2012,26
7/21/2012,7/1/2012,26
7/21/2012,7/2/2012,35
7/21/2012,7/3/2012,35
7/21/2012,7/4/2012,38
7/21/2012,7/5/2012,39
7/21/2012,7/6/2012,42
7/21/2012,7/7/2012,42
7/21/2012,7/8/2012,49
7/21/2012,7/9/2012,55
7/21/2012,7/10/2012,61
7/21/2012,7/11/2012,68
7/21/2012,7/12/2012,71
7/21/2012,7/13/2012,78
7/21/2012,7/14/2012,78
7/21/2012,7/15/2012,80
7/21/2012,7/16/2012,85
7/21/2012,7/17/2012,94
7/21/2012,7/18/2012,106
7/21/2012,7/19/2012,113
7/21/2012,7/20/2012,143
7/21/2012,7/21/2012,185
7/22/2012,5/23/2012,0
7/22/2012,5/24/2012,0
7/22/2012,5/25/2012,0
7/22/2012,5/26/2012,0
7/22/2012,5/27/2012,0
7/22/2012,5/28/2012,0
7/22/2012,5/29/2012,0
7/22/2012,5/30/2012,0
7/22/2012,5/31/2012,1
7/22/2012,6/1/2012,1
7/22/2012,6/2/2012,1
7/22/2012,6/3/2012,1
7/22/2012,6/4/2012,1
7/22/2012,6/5/2012,1
7/22/2012,6/6/2012,4
7/22/2012,6/7/2012,4
7/22/2012,6/8/2012,4
7/22/2012,6/9/2012,4
7/22/2012,6/10/2012,4
7/22/2012,6/11/2012,8
7/22/2012,6/12/2012,10
7/22/2012,6/13/2012,10
7/22/2012,6/14/2012,10
7/22/2012,6/15/2012,10
7/22/2012,6/16/2012,10
7/22/2012,6/17/2012,10
7/22/2012,6/18/2012,12
7/22/2012,6/19/2012,13
7/22/2012,6/20/2012,13
7/22/2012,6/21/2012,14
7/22/2012,6/22/2012,14
7/22/2012,6/23/2012,16
7/22/2012,6/24/2012,16
7/22/2012,6/25/2012,16
7/22/2012,6/26/2012,19
7/22/2012,6/27/2012,20
7/22/2012,6/28/2012,24
7/22/2012,6/29/2012,24
7/22/2012,6/30/2012,26
7/22/2012,7/1/2012,26
7/22/2012,7/2/2012,27
7/22/2012,7/3/2012,27
7/22/2012,7/4/2012,27
7/22/2012,7/5/2012,28
7/22/2012,7/6/2012,35
7/22/2012,7/7/2012,35
7/22/2012,7/8/2012,39
7/22/2012,7/9/2012,44
7/22/2012,7/10/2012,50
7/22/2012,7/11/2012,51
7/22/2012,7/12/2012,52
7/22/2012,7/13/2012,61
7/22/2012,7/14/2012,63
7/22/2012,7/15/2012,66
7/22/2012,7/16/2012,73
7/22/2012,7/17/2012,76
7/22/2012,7/18/2012,94
7/22/2012,7/19/2012,102
7/22/2012,7/20/2012,124
7/22/2012,7/21/2012,131
7/22/2012,7/22/2012,156
7/23/2012,5/24/2012,4
7/23/2012,5/25/2012,4
7/23/2012,5/26/2012,4
7/23/2012,5/27/2012,4
7/23/2012,5/28/2012,4
7/23/2012,5/29/2012,4
7/23/2012,5/30/2012,4
7/23/2012,5/31/2012,5
7/23/2012,6/1/2012,5
7/23/2012,6/2/2012,6
7/23/2012,6/3/2012,6
7/23/2012,6/4/2012,6
7/23/2012,6/5/2012,6
7/23/2012,6/6/2012,11
7/23/2012,6/7/2012,11
7/23/2012,6/8/2012,13
7/23/2012,6/9/2012,13
7/23/2012,6/10/2012,13
7/23/2012,6/11/2012,18
7/23/2012,6/12/2012,20
7/23/2012,6/13/2012,23
7/23/2012,6/14/2012,23
7/23/2012,6/15/2012,27
7/23/2012,6/16/2012,27
7/23/2012,6/17/2012,27
7/23/2012,6/18/2012,32
7/23/2012,6/19/2012,32
7/23/2012,6/20/2012,36
7/23/2012,6/21/2012,39
7/23/2012,6/22/2012,39
7/23/2012,6/23/2012,41
7/23/2012,6/24/2012,41
7/23/2012,6/25/2012,42
7/23/2012,6/26/2012,45
7/23/2012,6/27/2012,54
7/23/2012,6/28/2012,59
7/23/2012,6/29/2012,60
7/23/2012,6/30/2012,62
7/23/2012,7/1/2012,63
7/23/2012,7/2/2012,66
7/23/2012,7/3/2012,71
7/23/2012,7/4/2012,71
7/23/2012,7/5/2012,76
7/23/2012,7/6/2012,88
7/23/2012,7/7/2012,88
7/23/2012,7/8/2012,92
7/23/2012,7/9/2012,106
7/23/2012,7/10/2012,126
7/23/2012,7/11/2012,130
7/23/2012,7/12/2012,131
7/23/2012,7/13/2012,142
7/23/2012,7/14/2012,143
7/23/2012,7/15/2012,148
7/23/2012,7/16/2012,168
7/23/2012,7/17/2012,177
7/23/2012,7/18/2012,209
7/23/2012,7/19/2012,232
7/23/2012,7/20/2012,271
7/23/2012,7/21/2012,280
7/23/2012,7/22/2012,292
7/23/2012,7/23/2012,347
7/24/2012,5/25/2012,0
7/24/2012,5/26/2012,0
7/24/2012,5/27/2012,0
7/24/2012,5/28/2012,0
7/24/2012,5/29/2012,0
7/24/2012,5/30/2012,0
7/24/2012,5/31/2012,1
7/24/2012,6/1/2012,1
7/24/2012,6/2/2012,2
7/24/2012,6/3/2012,2
7/24/2012,6/4/2012,2
7/24/2012,6/5/2012,2
7/24/2012,6/6/2012,5
7/24/2012,6/7/2012,7
7/24/2012,6/8/2012,9
7/24/2012,6/9/2012,9
7/24/2012,6/10/2012,9
7/24/2012,6/11/2012,14
7/24/2012,6/12/2012,16
7/24/2012,6/13/2012,20
7/24/2012,6/14/2012,20
7/24/2012,6/15/2012,25
7/24/2012,6/16/2012,25
7/24/2012,6/17/2012,25
7/24/2012,6/18/2012,30
7/24/2012,6/19/2012,30
7/24/2012,6/20/2012,34
7/24/2012,6/21/2012,38
7/24/2012,6/22/2012,40
7/24/2012,6/23/2012,42
7/24/2012,6/24/2012,42
7/24/2012,6/25/2012,45
7/24/2012,6/26/2012,49
7/24/2012,6/27/2012,60
7/24/2012,6/28/2012,65
7/24/2012,6/29/2012,67
7/24/2012,6/30/2012,69
7/24/2012,7/1/2012,71
7/24/2012,7/2/2012,76
7/24/2012,7/3/2012,79
7/24/2012,7/4/2012,79
7/24/2012,7/5/2012,85
7/24/2012,7/6/2012,100
7/24/2012,7/7/2012,100
7/24/2012,7/8/2012,100
7/24/2012,7/9/2012,110
7/24/2012,7/10/2012,122
7/24/2012,7/11/2012,128
7/24/2012,7/12/2012,134
7/24/2012,7/13/2012,143
7/24/2012,7/14/2012,144
7/24/2012,7/15/2012,151
7/24/2012,7/16/2012,168
7/24/2012,7/17/2012,184
7/24/2012,7/18/2012,213
7/24/2012,7/19/2012,226
7/24/2012,7/20/2012,244
7/24/2012,7/21/2012,248
7/24/2012,7/22/2012,251
7/24/2012,7/23/2012,254
7/24/2012,7/24/2012,273
